DATE,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,name_station
2021122805,"1010,3",94.0,"0,0",0.0,"3,3","9,6",7.0,4.0,,,,4.0,4.0,6.0,,,Ajaccio
2021122806,"1010,2",94.0,"0,0",0.0,"1,7","9,3",7.0,5.0,,,,5.0,6.0,6.0,,,Ajaccio
2021122807,"1010,6",95.0,"0,0",50.0,"1,6","9,5",8.0,5.0,,,,4.0,5.0,6.0,,,Ajaccio
2021122808,"1010,2",95.0,"0,0",41.0,"2,2","10,0",8.0,2.0,,,,2.0,8.0,,,,Ajaccio
2021122809,"1010,4",95.0,"0,0",0.0,"2,4","11,6",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122810,"1010,9",91.0,"0,0",0.0,"1,0","13,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122811,"1010,8",89.0,"0,0",0.0,"2,1","13,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122812,"1010,3",82.0,"0,0",0.0,"1,7","15,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122813,"1009,8",72.0,"0,0",0.0,"1,2","16,2",7.0,4.0,,,,4.0,7.0,7.0,,,Ajaccio
2021122814,"1009,8",70.0,"0,0",0.0,"1,6","16,3",7.0,7.0,,,,7.0,7.0,,,,Ajaccio
2021122815,"1010,0",71.0,"0,0",0.0,"2,0","16,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122816,"1010,4",76.0,"0,0",0.0,"1,1","15,1",7.0,7.0,,,,7.0,,,,,Ajaccio
2021122817,"1010,5",81.0,"0,0",0.0,"1,2","14,0",,5.0,,,,4.0,5.0,,,,Ajaccio
2021122818,"1010,7",89.0,"0,0",0.0,"1,0","12,2",,2.0,,,,1.0,,,,,Ajaccio
2021122819,"1011,2",92.0,"0,0",0.0,"3,2","10,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122820,"1011,2",92.0,"0,0",0.0,"2,2","10,6",,2.0,,,,1.0,,,,,Ajaccio
2021122821,"1011,4",91.0,"0,0",0.0,"1,3","11,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122822,"1011,3",92.0,"0,0",0.0,"1,2","11,3",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2021122823,"1011,0",91.0,"0,0",0.0,"1,3","13,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122900,"1011,1",88.0,"0,0",0.0,"1,5","14,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122901,"1011,0",80.0,"0,0",0.0,"3,3","16,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122902,"1011,1",79.0,"0,0",0.0,"1,4","16,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122903,"1010,9",79.0,"0,0",0.0,"1,5","15,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122904,"1010,8",77.0,"0,0",0.0,"1,1","16,1",8.0,7.0,,,,7.0,8.0,,,,Ajaccio
2021122905,"1010,4",79.0,"0,0",0.0,"2,4","15,7",8.0,7.0,,,,5.0,7.0,8.0,,,Ajaccio
2021122906,"1010,8",80.0,"0,0",0.0,"1,6","15,4",8.0,6.0,,,,6.0,8.0,,,,Ajaccio
2021122907,"1011,1",80.0,"0,0",0.0,"2,0","15,4",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2021122908,"1011,8",88.0,"0,0",34.0,"3,0","15,0",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2021122909,"1012,4",84.0,"0,0",0.0,"1,1","15,5",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2021122910,"1012,3",81.0,"0,0",0.0,"1,8","16,8",6.0,5.0,,,,5.0,6.0,,,,Ajaccio
2021122911,"1012,0",85.0,"0,0",0.0,"2,2","15,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122912,"1012,0",76.0,"0,0",0.0,"2,1","17,1",7.0,7.0,,,,7.0,,,,,Ajaccio
2021122913,"1011,8",70.0,"0,0",0.0,"1,6","18,7",,5.0,,,,1.0,5.0,,,,Ajaccio
2021122914,"1011,4",81.0,"0,0",0.0,"2,3","16,6",,0.0,,,,,,,,,Ajaccio
2021122915,"1011,9",85.0,"0,0",0.0,"4,5","15,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021122916,"1012,6",79.0,"0,0",4.0,"3,0","16,2",8.0,6.0,,,,1.0,6.0,8.0,,,Ajaccio
2021122917,"1012,9",78.0,"0,0",37.0,"2,3","16,2",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2021122918,"1013,1",81.0,"0,0",0.0,"1,8","15,6",8.0,8.0,,,,4.0,8.0,,,,Ajaccio
2021122919,"1013,3",87.0,"0,0",0.0,"0,9","14,2",,5.0,,,,5.0,,,,,Ajaccio
2021122920,"1013,4",91.0,"0,0",0.0,"1,9","13,2",,0.0,,,,,,,,,Ajaccio
2021122921,"1013,5",92.0,"0,0",0.0,"2,0","12,5",,0.0,,,,,,,,,Ajaccio
2021122922,"1013,5",94.0,"0,0",0.0,"3,1","11,6",,0.0,,,,,,,,,Ajaccio
2021122923,"1013,5",95.0,"0,0",0.0,"3,2","10,8",,0.0,,,,,,,,,Ajaccio
2021123000,"1013,3",94.0,"0,0",0.0,"2,4","10,5",,0.0,,,,,,,,,Ajaccio
2021123001,"1013,6",95.0,"0,0",0.0,"1,8","10,0",,0.0,,,,,,,,,Ajaccio
2021123002,"1014,1",96.0,"0,0",0.0,"3,0","9,1",,0.0,,,,,,,,,Ajaccio
2021123003,"1014,0",95.0,"0,0",0.0,"4,0","10,7",,0.0,,,,,,,,,Ajaccio
2021123004,"1014,0",94.0,"0,0",0.0,"1,8","10,6",,0.0,,,,,,,,,Ajaccio
2021123005,"1014,4",95.0,"0,0",0.0,"2,5","9,4",,0.0,,,,,,,,,Ajaccio
2021123006,"1014,9",95.0,"0,0",0.0,"2,9","9,6",,0.0,,,,,,,,,Ajaccio
2021123007,"1015,3",95.0,"0,0",0.0,"2,9","9,6",,0.0,,,,,,,,,Ajaccio
2021123008,"1016,1",93.0,"0,0",0.0,"3,1","11,0",,0.0,,,,,,,,,Ajaccio
2021123009,"1016,6",88.0,"0,0",0.0,"3,4","13,4",,0.0,,,,,,,,,Ajaccio
2021123010,"1017,0",82.0,"0,0",0.0,"2,3","15,6",,0.0,,,,,,,,,Ajaccio
2021123011,"1017,4",78.0,"0,0",0.0,"3,1","16,8",,0.0,,,,,,,,,Ajaccio
2021123012,"1017,3",81.0,"0,0",0.0,"3,0","17,1",,0.0,,,,,,,,,Ajaccio
2021123013,"1017,5",81.0,"0,0",0.0,"4,1","17,1",,0.0,,,,,,,,,Ajaccio
2021123014,"1018,2",83.0,"0,0",0.0,"4,4","16,8",,0.0,,,,,,,,,Ajaccio
2021123015,"1018,7",82.0,"0,0",0.0,"2,6","16,6",,0.0,,,,,,,,,Ajaccio
2021123016,"1019,2",86.0,"0,0",0.0,"2,6","15,3",,0.0,,,,,,,,,Ajaccio
2021123017,"1020,0",88.0,"0,0",0.0,"1,3","14,5",,0.0,,,,,,,,,Ajaccio
2021123018,"1020,6",92.0,"0,0",0.0,"2,2","12,9",,0.0,,,,,,,,,Ajaccio
2021123019,"1020,9",95.0,"0,0",0.0,"1,2","12,1",,0.0,,,,,,,,,Ajaccio
2021123020,"1021,3",95.0,"0,0",0.0,"2,8","10,6",,0.0,,,,,,,,,Ajaccio
2021123021,"1021,9",96.0,"0,0",0.0,"2,3","10,4",,0.0,,,,,,,,,Ajaccio
2021123022,"1022,6",96.0,"0,0",0.0,"2,8","10,3",,0.0,,,,,,,,,Ajaccio
2021123023,"1022,5",94.0,"0,0",0.0,"3,5","9,9",,0.0,,,,,,,,,Ajaccio
2021123100,"1022,5",94.0,"0,0",0.0,"2,3","9,3",,0.0,,,,,,,,,Ajaccio
2021123100,"1022,5",94.0,"0,0",0.0,"2,3","9,3",,0.0,,,,,,,,,Ajaccio
2021123101,"1022,7",96.0,"0,0",0.0,"3,3","8,3",,0.0,,,,,,,,,Ajaccio
2021123102,"1023,4",95.0,"0,0",0.0,"3,7","8,9",,0.0,,,,,,,,,Ajaccio
2021123103,"1023,3",90.0,"0,0",0.0,"3,1","8,9",,0.0,,,,,,,,,Ajaccio
2021123104,"1023,4",94.0,"0,0",0.0,"2,9","7,7",,0.0,,,,,,,,,Ajaccio
2021123105,"1023,6",94.0,"0,0",0.0,"2,7","7,9",,0.0,,,,,,,,,Ajaccio
2021123106,"1024,3",93.0,"0,0",0.0,"1,0","7,4",,0.0,,,,,,,,,Ajaccio
2021123107,"1024,9",95.0,"0,0",0.0,"3,3","6,6",,0.0,,,,,,,,,Ajaccio
2021123108,"1025,7",94.0,"0,0",0.0,"2,4","8,2",,0.0,,,,,,,,,Ajaccio
2021123109,"1025,8",87.0,"0,0",0.0,"2,3","10,9",,0.0,,,,,,,,,Ajaccio
2021123110,"1026,0",79.0,"0,0",0.0,"2,0","14,0",,0.0,,,,,,,,,Ajaccio
2021123111,"1026,4",83.0,"0,0",0.0,"3,3","15,0",,2.0,,,,2.0,,,,,Ajaccio
2021123112,"1026,2",80.0,"0,0",0.0,"2,6","15,6",,1.0,,,,1.0,,,,,Ajaccio
2021123113,"1025,4",79.0,"0,0",0.0,"2,9","15,7",,1.0,,,,1.0,,,,,Ajaccio
2021123114,"1025,8",84.0,"0,0",0.0,"3,0","14,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123115,"1026,4",86.0,"0,0",0.0,"1,2","13,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123116,"1026,4",88.0,"0,0",0.0,"0,7","13,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123117,"1026,3",90.0,"0,0",0.0,"0,8","13,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123118,"1026,4",92.0,"0,0",0.0,"2,1","13,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123119,"1027,5",92.0,"0,0",0.0,"0,0","13,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123120,"1027,2",92.0,"0,0",0.0,"3,3","12,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123121,"1027,1",90.0,"0,0",0.0,"1,5","12,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123122,"1027,1",89.0,"0,0",0.0,"1,9","12,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2021123123,"1026,8",88.0,"0,0",0.0,"2,1","12,4",8.0,8.0,,,,6.0,8.0,,,,Ajaccio
2022010100,"1026,9",88.0,"0,0",0.0,"2,0","12,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010101,"1026,8",84.0,"0,0",0.0,"2,7","12,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010102,"1026,8",87.0,"0,0",0.0,"3,2","12,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010103,"1026,4",87.0,"0,0",0.0,"2,0","11,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010104,"1026,4",86.0,"0,0",0.0,"2,6","11,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010105,"1026,4",87.0,"0,0",0.0,"1,9","11,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010106,"1026,3",86.0,"0,0",0.0,"2,7","11,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010107,"1026,8",85.0,"0,0",0.0,"2,3","11,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010108,"1027,5",88.0,"0,0",0.0,"2,4","10,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010109,"1027,6",86.0,"0,0",0.0,"2,5","11,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010110,"1027,8",84.0,"0,0",0.0,"2,1","11,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010111,"1027,6",82.0,"0,0",0.0,"1,3","12,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010112,"1027,4",80.0,"0,0",0.0,"1,0","13,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010113,"1026,9",79.0,"0,0",0.0,"0,7","13,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010114,"1026,8",81.0,"0,0",0.0,"1,5","13,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010115,"1027,0",81.0,"0,0",0.0,"1,1","12,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010116,"1026,8",83.0,"0,0",0.0,"1,5","12,6",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010117,"1027,1",85.0,"0,0",0.0,"1,0","12,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010118,"1027,5",85.0,"0,0",0.0,"1,0","12,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010119,"1027,7",85.0,"0,0",0.0,"1,8","12,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010120,"1027,8",85.0,"0,0",0.0,"1,6","11,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010121,"1028,0",85.0,"0,0",0.0,"1,4","11,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010122,"1028,5",85.0,"0,0",0.0,"1,2","11,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010123,"1028,5",85.0,"0,0",0.0,"2,0","11,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010200,"1028,3",83.0,"0,0",0.0,"1,1","10,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010201,"1028,2",86.0,"0,0",0.0,"2,4","10,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010202,"1028,3",86.0,"0,0",0.0,"2,1","10,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010203,"1028,1",85.0,"0,0",0.0,"2,2","10,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010204,"1027,5",85.0,"0,0",0.0,"3,3","9,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010205,"1027,5",84.0,"0,0",0.0,"2,2","9,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010206,"1027,9",83.0,"0,0",0.0,"3,0","9,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010207,"1028,1",82.0,"0,0",0.0,"3,2","9,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010208,"1028,1",80.0,"0,0",0.0,"3,2","10,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010209,"1028,3",77.0,"0,0",0.0,"2,1","10,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010210,"1028,4",77.0,"0,0",0.0,"3,3","11,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010211,"1027,7",74.0,"0,0",0.0,"2,3","12,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010212,"1027,3",70.0,"0,0",0.0,"2,8","13,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010213,"1027,2",70.0,"0,0",0.0,"2,6","13,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010214,"1026,8",74.0,"0,0",0.0,"1,8","13,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010215,"1026,3",74.0,"0,0",0.0,"1,8","13,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010216,"1026,7",75.0,"0,0",0.0,"1,4","12,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010217,"1026,8",76.0,"0,0",0.0,"1,6","12,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010218,"1026,8",73.0,"0,0",0.0,"2,3","12,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010219,"1026,8",79.0,"0,0",0.0,"2,4","11,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010220,"1026,8",82.0,"0,0",0.0,"2,3","10,0",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010221,"1027,2",85.0,"0,0",0.0,"3,0","9,3",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010222,"1026,5",83.0,"0,0",0.0,"2,6","10,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010223,"1026,3",78.0,"0,0",0.0,"2,5","10,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010300,"1026,2",84.0,"0,0",0.0,"3,0","9,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010301,"1025,7",82.0,"0,0",0.0,"2,4","10,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010302,"1025,0",81.0,"0,0",0.0,"4,1","10,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010303,"1024,9",80.0,"0,0",0.0,"2,0","10,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010304,"1024,4",81.0,"0,0",0.0,"2,5","10,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010305,"1024,0",80.0,"0,0",0.0,"3,2","10,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010306,"1023,7",81.0,"0,0",0.0,"2,6","10,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010307,"1023,8",85.0,"0,0",0.0,"2,7","9,1",,0.0,,,,,,,,,Ajaccio
2022010308,"1023,8",87.0,"0,0",0.0,"3,3","8,8",,0.0,,,,,,,,,Ajaccio
2022010309,"1023,9",82.0,"0,0",0.0,"3,1","10,7",,0.0,,,,,,,,,Ajaccio
2022010310,"1024,5",76.0,"0,0",0.0,"1,6","12,9",,3.0,,,,3.0,,,,,Ajaccio
2022010311,"1023,7",73.0,"0,0",0.0,"1,3","14,3",,0.0,,,,,,,,,Ajaccio
2022010312,"1022,7",66.0,"0,0",0.0,"1,5","15,9",,1.0,,,,1.0,,,,,Ajaccio
2022010313,"1022,0",70.0,"0,0",0.0,"2,2","15,8",,0.0,,,,,,,,,Ajaccio
2022010314,"1021,5",74.0,"0,0",0.0,"2,2","16,0",,0.0,,,,,,,,,Ajaccio
2022010315,"1021,2",79.0,"0,0",0.0,"2,9","15,1",,0.0,,,,,,,,,Ajaccio
2022010316,"1021,0",82.0,"0,0",0.0,"1,5","13,6",,3.0,,,,3.0,,,,,Ajaccio
2022010317,"1021,1",87.0,"0,0",0.0,"1,0","13,0",8.0,8.0,,,,3.0,8.0,,,,Ajaccio
2022010318,"1020,9",88.0,"0,0",0.0,"1,3","12,5",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010319,"1020,9",92.0,"0,0",0.0,"2,2","11,6",,5.0,,,,5.0,,,,,Ajaccio
2022010320,"1020,8",91.0,"0,0",0.0,"2,1","10,8",,1.0,,,,1.0,,,,,Ajaccio
2022010321,"1020,7",92.0,"0,0",0.0,"2,8","10,5",6.0,6.0,,,,6.0,,,,,Ajaccio
2022010322,"1020,1",93.0,"0,0",0.0,"2,6","10,2",,5.0,,,,5.0,,,,,Ajaccio
2022010323,"1019,8",91.0,"0,0",0.0,"2,7","10,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010400,"1019,1",91.0,"0,0",0.0,"3,1","9,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010401,"1018,7",89.0,"0,0",0.0,"2,2","9,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010402,"1018,2",88.0,"0,0",0.0,"2,5","10,4",8.0,8.0,,,,3.0,8.0,,,,Ajaccio
2022010403,"1017,6",87.0,"0,0",0.0,"3,0","10,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010404,"1017,1",85.0,"0,0",0.0,"1,7","10,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010405,"1016,5",83.0,"0,0",0.0,"1,9","11,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010406,"1016,5",84.0,"0,0",0.0,"1,7","11,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010407,"1016,2",84.0,"0,0",0.0,"2,3","11,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010408,"1016,4",81.0,"0,0",0.0,"2,5","11,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010409,"1016,3",78.0,"0,0",0.0,"1,6","12,3",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2022010410,"1015,8",73.0,"0,0",0.0,"0,5","13,9",8.0,8.0,,,,4.0,8.0,,,,Ajaccio
2022010411,"1015,2",74.0,"0,0",0.0,"1,8","14,0",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010412,"1014,3",76.0,"0,0",0.0,"2,6","14,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010413,"1013,5",77.0,"0,0",0.0,"2,7","14,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010414,"1013,1",75.0,"0,0",0.0,"3,0","14,2",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010415,"1012,7",82.0,"0,0",0.0,"4,5","13,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010416,"1012,2",83.0,"0,0",0.0,"1,2","13,4",7.0,7.0,,,,4.0,7.0,7.0,,,Ajaccio
2022010417,"1011,8",82.0,"0,0",1.0,"1,0","13,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010418,"1011,1",84.0,"0,0",0.0,"1,5","12,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010419,"1010,9",87.0,"0,0",0.0,"2,9","10,6",,4.0,,,,4.0,,,,,Ajaccio
2022010420,"1010,1",89.0,"0,0",0.0,"2,7","9,7",,0.0,,,,,,,,,Ajaccio
2022010421,"1009,5",89.0,"0,0",0.0,"2,5","9,2",7.0,2.0,,,,2.0,7.0,,,,Ajaccio
2022010422,"1009,5",88.0,"0,0",0.0,"2,8","9,4",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010423,"1009,0",87.0,"0,0",0.0,"3,2","9,8",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010500,"1008,3",89.0,"0,0",0.0,"2,3","9,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010501,"1007,6",88.0,"0,0",0.0,"3,3","9,2",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010502,"1006,6",89.0,"0,0",0.0,"3,1","9,0",,2.0,,,,2.0,,,,,Ajaccio
2022010503,"1005,7",90.0,"0,0",0.0,"2,8","8,6",,0.0,,,,,,,,,Ajaccio
2022010504,"1005,5",92.0,"0,0",0.0,"3,7","8,6",6.0,6.0,,,,6.0,,,,,Ajaccio
2022010505,"1004,7",89.0,"0,0",0.0,"2,8","9,7",8.0,8.0,,,,4.0,8.0,,,,Ajaccio
2022010506,"1004,0",82.0,"0,0",0.0,"3,4","11,3",8.0,8.0,,,,6.0,7.0,7.0,,,Ajaccio
2022010507,"1003,3",85.0,"0,0",31.0,"2,6","11,5",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2022010508,"1002,8",88.0,"0,2",17.0,"3,5","11,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010509,"1002,5",90.0,"0,0",27.0,"2,2","12,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010510,"1001,9",88.0,"0,0",0.0,"2,6","14,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010511,"1001,4",81.0,"0,0",0.0,"5,0","15,4",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2022010512,"1000,5",84.0,"0,0",7.0,"5,6","14,3",8.0,7.0,,,,1.0,7.0,7.0,,,Ajaccio
2022010513,"999,6",79.0,"0,0",0.0,"10,3","12,7",8.0,8.0,,,,3.0,7.0,8.0,,,Ajaccio
2022010514,"1000,2",84.0,"1,0",49.0,"4,5","11,0",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2022010515,"1001,1",86.0,"1,8",60.0,"3,2","10,4",8.0,8.0,,,,6.0,7.0,8.0,,,Ajaccio
2022010516,"1001,8",77.0,"0,8",50.0,"6,8","10,7",8.0,7.0,,,,1.0,3.0,7.0,,,Ajaccio
2022010517,"1002,1",72.0,"0,0",0.0,"7,0","10,5",8.0,8.0,,,,4.0,8.0,,,,Ajaccio
2022010518,"1003,0",71.0,"0,0",0.0,"6,3","10,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010519,"1003,5",65.0,"0,0",0.0,"5,3","9,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010520,"1003,3",64.0,"0,0",0.0,"5,9","9,7",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2022010521,"1003,5",63.0,"0,0",0.0,"5,7","9,7",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010522,"1003,7",60.0,"0,0",0.0,"7,3","9,7",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2022010523,"1003,8",65.0,"0,0",11.0,"5,4","9,3",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2022010600,"1003,5",74.0,"0,0",12.0,"4,9","7,9",8.0,5.0,,,,5.0,8.0,,,,Ajaccio
2022010601,"1003,6",74.0,"0,0",0.0,"2,7","7,6",8.0,1.0,,,,1.0,8.0,,,,Ajaccio
2022010602,"1003,8",81.0,"0,0",15.0,"2,8","6,9",8.0,8.0,,,,8.0,,,,,Ajaccio
2022010603,"1003,6",82.0,"0,0",0.0,"3,1","6,5",7.0,5.0,,,,5.0,7.0,,,,Ajaccio
2022010604,"1003,4",80.0,"0,0",0.0,"4,6","5,4",,1.0,,,,1.0,,,,,Ajaccio
2022010605,"1003,6",80.0,"0,0",0.0,"2,5","4,7",,0.0,,,,,,,,,Ajaccio
2022010606,"1003,9",79.0,"0,0",0.0,"3,1","4,5",,0.0,,,,,,,,,Ajaccio
2022010607,"1004,2",83.0,"0,0",0.0,"2,6","4,0",7.0,7.0,,,,7.0,,,,,Ajaccio
2022010608,"1004,5",87.0,"0,0",0.0,"3,0","3,8",,0.0,,,,,,,,,Ajaccio
2022010609,"1005,2",75.0,"0,0",0.0,"2,4","7,2",,0.0,,,,,,,,,Ajaccio
2022010610,"1005,5",64.0,"0,0",0.0,"0,8","10,6",,0.0,,,,,,,,,Ajaccio
2022010611,"1005,6",53.0,"0,0",0.0,"2,5","12,2",,1.0,,,,1.0,,,,,Ajaccio
2022010612,"1005,6",54.0,"0,0",0.0,"2,1","11,9",6.0,6.0,,,,6.0,,,,,Ajaccio
2022010613,"1005,8",61.0,"0,0",0.0,"2,2","11,4",8.0,8.0,,,,4.0,7.0,8.0,,,Ajaccio
2022010614,"1006,3",64.0,"0,0",33.0,"0,6","11,2",7.0,4.0,,,,4.0,6.0,6.0,,,Ajaccio
2022010615,"1007,0",66.0,"0,0",0.0,"1,5","11,3",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2022010616,"1007,8",75.0,"0,0",0.0,"1,4","9,8",7.0,7.0,,,,3.0,7.0,,,,Ajaccio
2022010617,"1008,7",84.0,"0,0",0.0,"2,3","7,5",,0.0,,,,,,,,,Ajaccio
2022010618,"1009,5",87.0,"0,0",0.0,"3,1","6,7",,0.0,,,,,,,,,Ajaccio
2022010619,"1010,1",89.0,"0,0",0.0,"2,7","4,8",,0.0,,,,,,,,,Ajaccio
2022010620,"1010,9",91.0,"0,0",0.0,"2,9","5,0",,5.0,,,,5.0,,,,,Ajaccio
2022010621,"1011,7",91.0,"0,0",0.0,"3,4","4,9",,1.0,,,,1.0,,,,,Ajaccio
2022010622,"1012,4",91.0,"0,0",0.0,"2,8","4,4",,4.0,,,,4.0,,,,,Ajaccio
2022010623,"1013,0",91.0,"0,0",0.0,"3,1","3,9",,0.0,,,,,,,,,Ajaccio
2022010700,"1013,5",94.0,"0,0",0.0,"2,1","3,8",,0.0,,,,,,,,,Ajaccio
2022010701,"1014,2",92.0,"0,0",0.0,"2,8","3,5",,1.0,,,,1.0,,,,,Ajaccio
2022010702,"1014,5",90.0,"0,0",0.0,"3,1","4,0",,0.0,,,,,,,,,Ajaccio
2022010703,"1014,4",91.0,"0,0",0.0,"3,5","3,0",,0.0,,,,,,,,,Ajaccio
